Season,SeasonEndYear,PlayerKeyRaw,PlayerName,PlayoffTeam,Pos,PlayoffGames,PlayoffGamesStarted,PlayoffMinutes,PlayoffPoints,PlayoffRebounds,PlayoffAssists,PlayoffSteals,PlayoffBlocks,PlayoffTurnovers,PlayoffTS_Pct,PlayoffProductionScore,PlayoffEstimatedWinShares,PlayerKey,PlayerSeasonKey,PlayerKey_Fact,PlayerSeasonKey_Fact,Salary,SalaryMillions,ContractTier,PlayerValueTier,PlayoffValueScore,CostPerPlayoffPoint,CostPerPlayoffEstimatedWinShare
2023-24,2024,jarace walker,Jarace Walker,IND,F,9,,30.599999999999998,8.1,3.6,3.6,1.8,0.9,6.3,0.36525974025974023,19.619999999999997,0.06539999999999999,P00426,P00426-2024,P00426,P00426-2024,6059520.0,6.05952,Low-Cost Rotation Contract,Insufficient Minutes / Context,3.2378802281368815,748088.8888888889,92653211.00917433
2023-24,2024,grayson allen,Grayson Allen,PHO,G,2,,43.0,7.0,8.0,2.0,1.0,0.0,3.0,0.5177514792899408,19.6,0.06533333333333334,P00331,P00331-2024,P00331,P00331-2024,8925000.0,8.925,Low-Cost Rotation Contract,Market Neutral,2.196078431372549,1275000.0,136607142.85714284
2023-24,2024,bones hyland,Bones Hyland,LAC,G,3,,12.0,11.100000000000001,2.0999999999999996,3.9000000000000004,0.0,0.0,0.8999999999999999,0.6441504178272982,18.570000000000004,0.06190000000000001,P00085,P00085-2024,P00085,P00085-2024,2306400.0,2.3064,Minimum / Two-Way / Replacement,Market Neutral,8.051508844953176,207783.78378378376,37260096.93053311
2023-24,2024,a j lawson,A.J. Lawson,DAL,G,10,,30.0,11.0,3.0,0.0,0.0,1.0,0.0,0.5566801619433198,17.6,0.05866666666666667,P00001,P00001-2024,P00001,P00001-2024,1000000.0,1.0,Minimum / Two-Way / Replacement,Insufficient Minutes / Context,17.6,90909.09090909091,17045454.545454543
2023-24,2024,thomas bryant,Thomas Bryant,MIA,C,2,,18.0,12.0,5.0,1.0,0.0,0.0,2.0,0.7211538461538461,17.5,0.058333333333333334,P00894,P00894-2024,P00894,P00894-2024,2528233.0,2.528233,Minimum / Two-Way / Replacement,Insufficient Minutes / Context,6.921830385095044,210686.08333333334,43341137.14285714
2023-24,2024,josh minott,Josh Minott,MIN,F,5,,18.0,6.0,5.0,3.0,0.0,0.0,0.0,0.3333333333333333,16.5,0.055,P00514,P00514-2024,P00514,P00514-2024,1719864.0,1.719864,Minimum / Two-Way / Replacement,Insufficient Minutes / Context,9.593781833912448,286644.0,31270254.545454547
2023-24,2024,daquan jeffries,DaQuan Jeffries,NYK,G,4,,20.0,8.0,4.0,0.0,1.2,0.0,0.0,0.5,16.4,0.05466666666666666,P00183,P00183-2024,P00183,P00183-2024,,,Salary Unavailable,Salary Unavailable,,,
2023-24,2024,jaxson hayes,Jaxson Hayes,LAL,C,4,,24.0,1.2,12.0,1.2,0.0,0.0,2.0,0.20833333333333334,15.399999999999999,0.05133333333333333,P00444,P00444-2024,P00444,P00444-2024,2165000.0,2.165,Minimum / Two-Way / Replacement,Efficient Role Player,7.113163972286373,1804166.6666666667,42175324.67532468
2023-24,2024,svi mykhailiuk,Svi Mykhailiuk,BOS,G,8,,32.0,8.0,4.8,0.8,0.8,0.0,2.4,0.3333333333333333,14.959999999999999,0.04986666666666666,P00872,P00872-2024,P00872,P00872-2024,2019706.0,2.019706,Minimum / Two-Way / Replacement,Insufficient Minutes / Context,7.407018645287978,252463.25,40502125.6684492
2023-24,2024,wendell moore jr,Wendell Moore Jr.,MIN,F,6,,18.0,7.199999999999999,1.7999999999999998,1.7999999999999998,1.2000000000000002,0.0,1.2000000000000002,0.5,14.46,0.0482,P00969,P00969-2024,P00969,P00969-2024,2421720.0,2.42172,Minimum / Two-Way / Replacement,Insufficient Minutes / Context,5.970962786779644,336350.00000000006,50243153.52697095
2023-24,2024,mamadi diakite,Mamadi Diakite,NYK,F,4,,15.2,2.0,3.2,1.2,1.2,1.2,1.2,0.24509803921568626,13.639999999999999,0.04546666666666666,P00651,P00651-2024,P00651,P00651-2024,,,Salary Unavailable,Salary Unavailable,,,
2023-24,2024,deandre jordan,DeAndre Jordan,DEN,C,2,,13.0,4.0,3.0,0.0,1.0,1.0,0.0,0.6944444444444444,13.6,0.04533333333333333,P00222,P00222-2024,P00222,P00222-2024,2019706.0,2.019706,Minimum / Two-Way / Replacement,Insufficient Minutes / Context,6.733653313898162,504926.5,44552338.23529412
2023-24,2024,anthony black,Anthony Black,ORL,G,2,,11.0,6.0,2.0,2.0,1.0,0.0,1.0,0.42857142857142855,13.4,0.04466666666666667,P00048,P00048-2024,P00048,P00048-2024,7245480.0,7.24548,Low-Cost Rotation Contract,Market Neutral,1.8494288853188472,1207580.0,162212238.80597016
2023-24,2024,shake milton,Shake Milton,NYK,SG,4,,22.0,5.2,1.2,2.0,1.2,0.0,0.0,0.30092592592592593,13.24,0.04413333333333334,P00854,P00854-2024,P00854,P00854-2024,552938.0,0.552938,Minimum / Two-Way / Replacement,Efficient Role Player,23.94481840640361,106334.23076923077,12528806.64652568
2023-24,2024,dyson daniels,Dyson Daniels,NOP,G,3,,17.1,3.9000000000000004,2.0999999999999996,0.0,2.0999999999999996,0.0,0.8999999999999999,0.325,11.819999999999999,0.0394,P00279,P00279-2024,P00279,P00279-2024,5784120.0,5.78412,Low-Cost Rotation Contract,Market Neutral,2.043526067923902,1483107.6923076923,146805076.14213198
2023-24,2024,p j tucker,P.J. Tucker,LAC,PF,2,,31.0,11.0,3.0,0.0,0.0,0.0,3.0,0.9166666666666666,11.6,0.03866666666666667,P00762,P00762-2024,P00762,P00762-2024,11014500.0,11.0145,Mid-Tier Rotation Contract,Insufficient Minutes / Context,1.053157201870262,1001318.1818181818,284857758.62068963
2023-24,2024,jaden springer,Jaden Springer,BOS,G,4,,22.0,4.0,3.2,1.2,0.0,1.2,2.0,0.625,11.24,0.03746666666666667,P00390,P00390-2024,P00390,P00390-2024,2226240.0,2.22624,Minimum / Two-Way / Replacement,Market Neutral,5.048871640074744,556560.0,59419217.08185053
2023-24,2024,julian strawther,Julian Strawther,DEN,G,3,,15.899999999999999,6.8999999999999995,2.0999999999999996,0.0,0.8999999999999999,0.0,0.8999999999999999,0.4471228615863141,11.219999999999997,0.03739999999999999,P00526,P00526-2024,P00526,P00526-2024,2431080.0,2.43108,Minimum / Two-Way / Replacement,Market Neutral,4.615232736067919,352330.4347826087,65002139.03743318
2023-24,2024,neemias queta,Neemias Queta,BOS,C,3,,12.899999999999999,3.9000000000000004,3.0,0.0,0.0,0.8999999999999999,0.0,0.65,10.2,0.033999999999999996,P00726,P00726-2024,P00726,P00726-2024,,,Salary Unavailable,Salary Unavailable,,,
2023-24,2024,jordan mclaughlin,Jordan McLaughlin,MIN,G,6,,30.0,4.199999999999999,4.199999999999999,1.7999999999999998,0.0,0.0,1.7999999999999998,0.21446078431372545,10.139999999999997,0.03379999999999999,P00502,P00502-2024,P00502,P00502-2024,2320000.0,2.32,Minimum / Two-Way / Replacement,Market Neutral,4.370689655172413,552380.9523809524,68639053.2544379
2023-24,2024,kendall brown,Kendall Brown,IND,G,7,,25.2,4.2,2.8000000000000003,2.1,0.0,0.7000000000000001,2.8000000000000003,0.33333333333333337,10.01,0.03336666666666666,P00560,P00560-2024,P00560,P00560-2024,1100000.0,1.1,Minimum / Two-Way / Replacement,Insufficient Minutes / Context,9.1,261904.7619047619,32967032.967032973
2023-24,2024,bol bol,Bol Bol,PHO,C,3,,12.899999999999999,2.0999999999999996,3.9000000000000004,0.0,0.8999999999999999,0.0,0.0,0.3499999999999999,9.48,0.0316,P00084,P00084-2024,P00084,P00084-2024,2019706.0,2.019706,Minimum / Two-Way / Replacement,Insufficient Minutes / Context,4.693752457040778,961764.761904762,63914746.835443035
2023-24,2024,jalen pickett,Jalen Pickett,DEN,G,3,,11.100000000000001,3.9000000000000004,0.8999999999999999,0.8999999999999999,0.0,0.8999999999999999,0.0,0.65,9.03,0.0301,P00408,P00408-2024,P00408,P00408-2024,2019706.0,2.019706,Minimum / Two-Way / Replacement,Insufficient Minutes / Context,4.4709477518015,517873.3333333333,67099867.109634556
2023-24,2024,brandon boston,Brandon Boston,LAC,SG,3,,9.899999999999999,5.1,2.0999999999999996,0.8999999999999999,0.0,0.0,0.0,0.5286069651741293,8.969999999999999,0.029899999999999996,P00090,P00090-2024,P00090,P00090-2024,1836096.0,1.836096,Minimum / Two-Way / Replacement,Insufficient Minutes / Context,4.8853654710864785,360018.8235294118,61407892.97658864
2023-24,2024,nassir little,Nassir Little,PHO,SF,4,,14.0,7.2,1.2,0.0,0.0,0.0,0.0,0.6923076923076923,8.64,0.028800000000000003,P00720,P00720-2024,P00720,P00720-2024,6250000.0,6.25,Low-Cost Rotation Contract,Insufficient Minutes / Context,1.3824,868055.5555555555,217013888.88888887
2023-24,2024,zeke nnaji,Zeke Nnaji,DEN,F,3,,14.100000000000001,5.1,2.0999999999999996,0.0,0.0,0.8999999999999999,2.0999999999999996,0.6498470948012232,8.219999999999999,0.027399999999999997,P00995,P00995-2024,P00995,P00995-2024,4306281.0,4.306281,Low-Cost Rotation Contract,Market Neutral,1.9088396693109433,844368.8235294118,157163540.14598542
2023-24,2024,chuma okeke,Chuma Okeke,ORL,F,2,,10.0,6.0,0.0,1.0,0.0,0.0,0.0,0.872093023255814,7.5,0.025,P00158,P00158-2024,P00158,P00158-2024,5266713.0,5.266713,Low-Cost Rotation Contract,Insufficient Minutes / Context,1.4240381049812283,877785.5,210668520.0
2023-24,2024,markieff morris,Markieff Morris,DAL,PF,1,,12.0,3.0,4.0,0.0,0.0,0.0,1.0,0.3,6.8,0.022666666666666665,P00662,P00662-2024,P00662,P00662-2024,2019706.0,2.019706,Minimum / Two-Way / Replacement,Insufficient Minutes / Context,3.366826656949081,673235.3333333334,89104676.47058824
2023-24,2024,marjon beauchamp,MarJon Beauchamp,MIL,F,4,,10.0,3.2,1.2,2.0,0.0,0.0,1.2,0.3278688524590164,6.44,0.02146666666666667,P00653,P00653-2024,P00653,P00653-2024,2609400.0,2.6094,Minimum / Two-Way / Replacement,Market Neutral,2.4680003065838894,815437.5,121555900.621118
2023-24,2024,damian jones,Damian Jones,CLE,C,2,,9.0,0.0,2.0,2.0,0.0,1.0,2.0,,6.4,0.021333333333333336,P00191,P00191-2024,P00191,P00191-2024,2586665.0,2.586665,Minimum / Two-Way / Replacement,Insufficient Minutes / Context,2.4742283983430404,,121249921.87499999
2023-24,2024,thanasis antetokounmpo,Thanasis Antetokounmpo,MIL,F,2,,5.0,0.0,0.0,0.0,1.0,1.0,0.0,,6.0,0.02,P00891,P00891-2024,P00891,P00891-2024,2019706.0,2.019706,Minimum / Two-Way / Replacement,Insufficient Minutes / Context,2.9707294031903655,,100985300.0
2023-24,2024,jett howard,Jett Howard,ORL,G,2,,10.0,5.0,1.0,1.0,0.0,0.0,2.0,0.8333333333333334,5.7,0.019,P00471,P00471-2024,P00471,P00471-2024,5026800.0,5.0268,Low-Cost Rotation Contract,Insufficient Minutes / Context,1.1339221771305803,1005360.0,264568421.0526316
2023-24,2024,goga bitadze,Goga Bitadze,ORL,C,2,,10.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,5.6,0.018666666666666665,P00324,P00324-2024,P00324,P00324-2024,2062585.0,2.062585,Minimum / Two-Way / Replacement,Efficient Role Player,2.7150396226094924,,110495625.00000001
2023-24,2024,caleb houstan,Caleb Houstan,ORL,G,3,,14.100000000000001,3.0,2.0999999999999996,0.0,0.0,0.0,0.0,0.7142857142857144,5.52,0.0184,P00114,P00114-2024,P00114,P00114-2024,2000000.0,2.0,Minimum / Two-Way / Replacement,Market Neutral,2.76,666666.6666666666,108695652.17391305
2023-24,2024,hunter tyson,Hunter Tyson,DEN,F,3,,14.100000000000001,0.8999999999999999,3.0,0.8999999999999999,0.0,0.0,0.8999999999999999,0.09328358208955223,4.949999999999999,0.016499999999999997,P00349,P00349-2024,P00349,P00349-2024,1119563.0,1.119563,Minimum / Two-Way / Replacement,Insufficient Minutes / Context,4.421367980185125,1243958.888888889,67852303.03030305
2023-24,2024,t j warren,T.J. Warren,MIN,SF,3,,11.100000000000001,0.0,3.0,0.8999999999999999,0.0,0.0,0.0,0.0,4.949999999999999,0.016499999999999997,P00874,P00874-2024,P00874,P00874-2024,,,Salary Unavailable,Salary Unavailable,,,
2023-24,2024,olivier maxence prosper,Olivier-Maxence Prosper,DAL,F,3,,9.0,0.0,3.0,0.8999999999999999,0.0,0.0,0.0,0.0,4.949999999999999,0.016499999999999997,P00752,P00752-2024,P00752,P00752-2024,2733360.0,2.73336,Minimum / Two-Way / Replacement,Insufficient Minutes / Context,1.8109579418737376,,165658181.81818184
2023-24,2024,jeremiah robinson earl,Jeremiah Robinson-Earl,NOP,F,1,,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.3472222222222222,4.7,0.015666666666666666,P00465,P00465-2024,P00465,P00465-2024,2196970.0,2.19697,Minimum / Two-Way / Replacement,Insufficient Minutes / Context,2.139310049750338,1098485.0,140232127.65957448
2023-24,2024,leonard miller,Leonard Miller,MIN,F,3,,6.8999999999999995,0.0,3.9000000000000004,0.0,0.0,0.0,0.0,0.0,4.680000000000001,0.015600000000000003,P00621,P00621-2024,P00621,P00621-2024,1800000.0,1.8,Minimum / Two-Way / Replacement,Insufficient Minutes / Context,2.6,,115384615.38461536
2023-24,2024,jordan walsh,Jordan Walsh,BOS,G,3,,11.100000000000001,2.0999999999999996,2.0999999999999996,0.0,0.0,0.0,0.0,0.3499999999999999,4.619999999999999,0.015399999999999997,P00507,P00507-2024,P00507,P00507-2024,1119563.0,1.119563,Minimum / Two-Way / Replacement,Insufficient Minutes / Context,4.126610114839449,533125.2380952382,72698896.10389611
2023-24,2024,daniel theis,Daniel Theis,LAC,C,1,,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.5,4.2,0.014,P00198,P00198-2024,P00198,P00198-2024,1741126.0,1.741126,Minimum / Two-Way / Replacement,Efficient Role Player,2.412232084294876,580375.3333333334,124366142.85714285
2023-24,2024,matt ryan,Matt Ryan,NOP,F,1,,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.2,0.010666666666666668,P00674,P00674-2024,P00674,P00674-2024,,,Salary Unavailable,Salary Unavailable,,,
2023-24,2024,de anthony melton,De'Anthony Melton,PHI,G,1,,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.7,0.009000000000000001,P00221,P00221-2024,P00221,P00221-2024,8000000.0,8.0,Low-Cost Rotation Contract,Market Neutral,0.3375,,888888888.8888888
2023-24,2024,orlando robinson,Orlando Robinson,MIA,C,1,,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.7,0.009000000000000001,P00756,P00756-2024,P00756,P00756-2024,1801769.0,1.801769,Minimum / Two-Way / Replacement,Insufficient Minutes / Context,1.498527280689145,,200196555.55555552
2023-24,2024,kobe brown,Kobe Brown,LAC,G,3,,9.899999999999999,0.0,2.0999999999999996,0.0,0.0,0.0,0.0,,2.5199999999999996,0.008399999999999998,P00590,P00590-2024,P00590,P00590-2024,2413320.0,2.41332,Minimum / Two-Way / Replacement,Insufficient Minutes / Context,1.0442046641141662,,287300000.00000006
2023-24,2024,jordan hawkins,Jordan Hawkins,NOP,G,3,,12.0,0.0,2.0999999999999996,0.0,0.0,0.0,0.0,0.0,2.5199999999999996,0.008399999999999998,P00501,P00501-2024,P00501,P00501-2024,4310160.0,4.31016,Low-Cost Rotation Contract,Market Neutral,0.5846650704382204,,513114285.71428585
2023-24,2024,chris livingston,Chris Livingston,MIL,F,2,,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.43103448275862066,2.0,0.006666666666666667,P00150,P00150-2024,P00150,P00150-2024,1119563.0,1.119563,Minimum / Two-Way / Replacement,Insufficient Minutes / Context,1.7864113051253032,559781.5,167934450.0
2023-24,2024,ousmane dieng,Ousmane Dieng,OKC,F,4,,7.2,2.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,0.006666666666666667,P00761,P00761-2024,P00761,P00761-2024,4798440.0,4.79844,Low-Cost Rotation Contract,Insufficient Minutes / Context,0.416802127358058,2399220.0,719766000.0
2023-24,2024,e j liddell,E.J. Liddell,NOP,F,1,,3.0,0.0,1.0,0.0,0.0,0.0,0.0,,1.2,0.004,P00280,P00280-2024,P00280,P00280-2024,1801769.0,1.801769,Minimum / Two-Way / Replacement,Insufficient Minutes / Context,0.6660121247507311,,450442250.0
2023-24,2024,lindy waters iii,Lindy Waters III,OKC,F,3,,9.0,0.0,0.8999999999999999,0.0,0.0,0.0,0.0,0.0,1.0799999999999998,0.0035999999999999995,P00626,P00626-2024,P00626,P00626-2024,766095.0,0.766095,Minimum / Two-Way / Replacement,Insufficient Minutes / Context,1.40974683296458,,212804166.6666667
2023-24,2024,james johnson,James Johnson,IND,PF,1,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5681818181818182,0.0,0.0,P00421,P00421-2024,P00421,P00421-2024,777703.0,0.777703,Minimum / Two-Way / Replacement,Insufficient Minutes / Context,0.0,777703.0,
2023-24,2024,thaddeus young,Thaddeus Young,PHO,F,1,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,P00890,P00890-2024,P00890,P00890-2024,638413.0,0.638413,Minimum / Two-Way / Replacement,Insufficient Minutes / Context,0.0,,
2023-24,2024,david roddy,David Roddy,PHO,F,2,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,P00214,P00214-2024,P00214,P00214-2024,2718240.0,2.71824,Minimum / Two-Way / Replacement,Market Neutral,0.0,,
2023-24,2024,isaiah thomas,Isaiah Thomas,PHO,G,1,,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-0.0033333333333333335,P00366,P00366-2024,P00366,P00366-2024,,,Salary Unavailable,Salary Unavailable,,,
2024-25,2025,shai gilgeous alexander,Shai Gilgeous-Alexander,OKC,G,23,,851.0,687.6999999999999,121.89999999999999,149.5,39.1,20.7,59.800000000000004,0.5742049469964664,1177.83,3.9261,P00853,P00853-2025,P00853,P00853-2025,35859950.0,35.85995,High-Salary Starter,Expensive but Worth It,32.84527725219918,52144.75788861423,9133733.221262831
2024-25,2025,tyrese haliburton,Tyrese Haliburton,IND,G,23,,772.8000000000001,397.90000000000003,121.89999999999999,197.79999999999998,29.900000000000002,16.099999999999998,52.9,0.5792927939994643,925.9800000000001,3.0866000000000002,P00944,P00944-2025,P00944,P00944-2025,42176000.0,42.176,High-Salary Starter,Expensive but Worth It,21.955140364188168,105996.48152802211,13664226.009201061
2024-25,2025,jalen williams,Jalen Williams,OKC,G,23,,795.8000000000001,492.2,126.5,110.39999999999999,32.199999999999996,9.200000000000001,41.4,0.5441415785191213,892.4000000000001,2.974666666666667,P00412,P00412-2025,P00412,P00412-2025,4775760.0,4.77576,Low-Cost Rotation Contract,Bargain Star,186.8603112384207,9702.885006095083,1605477.364410578
2024-25,2025,pascal siakam,Pascal Siakam,IND,F,23,,770.5,471.5,144.9,78.2,27.599999999999998,16.099999999999998,29.900000000000002,0.5982955872052299,863.88,2.8796,P00769,P00769-2025,P00769,P00769-2025,42176000.0,42.176,High-Salary Starter,Expensive but Worth It,20.48273899848255,89450.68928950159,14646478.67759411
2024-25,2025,nikola jokic,Nikola Jokic,DEN,C,14,,562.8000000000001,366.8,177.79999999999998,112.0,28.0,12.6,54.6,0.5882881264594935,815.3599999999999,2.717866666666666,P00736,P00736-2025,P00736,P00736-2025,51415938.0,51.415938,Max / Supermax-Level,Expensive but Worth It,15.85811776885214,140174.31297709924,18917755.83791209
2024-25,2025,chet holmgren,Chet Holmgren,OKC,C,23,,685.4,349.59999999999997,200.1,23.0,16.099999999999998,43.699999999999996,27.599999999999998,0.5651397977394407,776.0199999999999,2.586733333333333,P00144,P00144-2025,P00144,P00144-2025,10880640.0,10.88064,Low-Cost Rotation Contract,Market Neutral,71.32117228398329,31123.112128146455,4206324.579263422
2024-25,2025,jalen brunson,Jalen Brunson,NYK,G,18,,680.4,529.1999999999999,61.199999999999996,126.0,7.2,5.3999999999999995,55.800000000000004,0.582593532022828,773.64,2.5787999999999998,P00402,P00402-2025,P00402,P00402-2025,24960001.0,24.960001,Mid-Tier Rotation Contract,Expensive but Worth It,30.995191065897796,47165.534769463346,9678920.815883357
2024-25,2025,karl anthony towns,Karl-Anthony Towns,NYK,C,18,,639.0,385.2,208.79999999999998,23.400000000000002,12.6,12.6,39.6,0.5886883802816901,706.8599999999999,2.3562,P00544,P00544-2025,P00544,P00544-2025,49205800.0,49.2058,Max / Supermax-Level,Expensive but Worth It,14.365379691012032,127740.91381100727,20883541.295306
2024-25,2025,anthony edwards,Anthony Edwards,MIN,G,15,,585.0,379.5,117.0,82.5,16.5,10.5,39.0,0.5623221906116643,685.65,2.2855,P00050,P00050-2025,P00050,P00050-2025,42176400.0,42.1764,Max / Supermax-Level,Expensive but Worth It,16.256721768571996,111136.75889328064,18453905.053598776
2024-25,2025,myles turner,Myles Turner,IND,C,23,,673.9,317.40000000000003,110.39999999999999,32.199999999999996,11.5,46.0,39.1,0.6080366584420163,631.58,2.1052666666666666,P00715,P00715-2025,P00715,P00715-2025,19928500.0,19.9285,Mid-Tier Rotation Contract,Market Neutral,31.692299972401337,62786.704473850026,9466021.723297128
2024-25,2025,andrew nembhard,Andrew Nembhard,IND,G,23,,768.1999999999999,287.5,73.60000000000001,108.10000000000001,34.5,4.6000000000000005,41.4,0.5907372400756143,613.87,2.0462333333333333,P00045,P00045-2025,P00045,P00045-2025,2019699.0,2.019699,Minimum / Two-Way / Replacement,Efficient Role Player,303.9413298714313,7025.04,987032.5964780817
2024-25,2025,aaron nesmith,Aaron Nesmith,IND,G,23,,650.9,292.09999999999997,131.1,25.3,20.7,18.400000000000002,23.0,0.6411550888529887,581.67,1.9388999999999998,P00008,P00008-2025,P00008,P00008-2025,11000000.0,11.0,Low-Cost Rotation Contract,Market Neutral,52.879090909090905,37658.3361862376,5673319.9236680595
2024-25,2025,josh hart,Josh Hart,NYK,G,18,,642.6,208.79999999999998,158.4,79.2,19.8,10.799999999999999,34.199999999999996,0.6024096385542168,575.28,1.9176,P00512,P00512-2025,P00512,P00512-2025,18144000.0,18.144,Mid-Tier Rotation Contract,Expensive but Worth It,31.70634920634921,86896.55172413794,9461827.284105131
2024-25,2025,og anunoby,OG Anunoby,NYK,F,18,,705.6,293.40000000000003,82.8,23.400000000000002,36.0,21.599999999999998,30.599999999999998,0.5394492983849616,570.0600000000001,1.9002000000000001,P00748,P00748-2025,P00748,P00748-2025,36637931.0,36.637931,High-Salary Starter,Expensive but Worth It,15.559284720526387,124873.65712338104,19281091.99031681
2024-25,2025,mikal bridges,Mikal Bridges,NYK,G,18,,705.6,280.8,81.0,52.199999999999996,30.599999999999998,16.2,37.800000000000004,0.5201387036543078,558.9000000000001,1.8630000000000002,P00692,P00692-2025,P00692,P00692-2025,23300000.0,23.3,Mid-Tier Rotation Contract,Expensive but Worth It,23.987124463519315,82977.20797720797,12506709.608158883
